statement,true_label_id,true_label,predicted_label_id,predicted_label,prob_fake,prob_real,confidence,correct,token_length,error_type,length_group
"chinese tire imports threatened 1, 000 american jobs, so president obama stood up to china and protected american workers. mitt romney attacked obamas decision.",1,REAL,0,FAKE,0.7191272,0.28087276,0.7191272,False,32,REAL_TO_FAKE,17-32
"says the state of texas rates as unacceptable almost 500 of the states 8, 000 public schools.",1,REAL,0,FAKE,0.9880614,0.011938522,0.9880614,False,21,REAL_TO_FAKE,17-32
says dan patrick proposed arizona - style show - me - your - papers legislation.,1,REAL,0,FAKE,0.5950152,0.4049848,0.5950152,False,18,REAL_TO_FAKE,17-32
says paul ryans budget relies on the same $ 700 billion in savings from medicare that mitt romney and other republicans have been attacking democrats about.,1,REAL,0,FAKE,0.721438,0.27856207,0.721438,False,31,REAL_TO_FAKE,17-32
caution : kissing and cuddling chickens can be hazardous to your health.,1,REAL,0,FAKE,0.7664053,0.23359472,0.7664053,False,16,REAL_TO_FAKE,1-16
the coalition of arab states against libyas moammar gadhafi is the biggest coalition against a fellow arab leader since the persian gulf war in 1990 - 1991.,1,REAL,0,FAKE,0.97503597,0.024964036,0.97503597,False,35,REAL_TO_FAKE,33-64
"the obama administration is using as its legal justification for these airstrikes ( on the islamic state ), an authorization for military force that the president himself has called for repeal of.",1,REAL,0,FAKE,0.96556747,0.034432504,0.96556747,False,38,REAL_TO_FAKE,33-64
"fifty - six percent decline in overall crime. a 73 percent decline in motor - vehicle theft. a 67 percent decline in robbery. a 66 percent decline in murder. this is way beyond what happened in the nation during this period of time. crime rudy - giuliani attorney new york republican 9 11 10 7 3 new york, n. y. 5122. json mostly - true in 1958, there were 16 states in this country that prohibited - - prohibited - - an african - american and a caucasian from being married. civil - rights, gays - and - lesbians, marriage sheila - oliver assemblywoman new jersey",1,REAL,0,FAKE,0.9310181,0.06898193,0.9310181,False,128,REAL_TO_FAKE,65-128
more than 10 years of free trade has brought a $ 2 billion per day trade deficit.,1,REAL,0,FAKE,0.9638771,0.03612286,0.9638771,False,20,REAL_TO_FAKE,17-32
"marco rubio's "" income skyrocketed while his power increased. """,1,REAL,0,FAKE,0.8254719,0.17452812,0.8254719,False,19,REAL_TO_FAKE,17-32
measures taken by my administration have saved taxpayers $ 1 billion.,1,REAL,0,FAKE,0.8468096,0.15319034,0.8468096,False,14,REAL_TO_FAKE,1-16
"says his proposed payroll tax cut will mean an extra $ 1, 500 in your pocket compared to if we do nothing.",1,REAL,0,FAKE,0.82446563,0.17553435,0.82446563,False,26,REAL_TO_FAKE,17-32
"in last weeks debate, bernie questioned hillarys commitment to fighting climate change because a whopping 0. 2 percent of the money given to our campaign has come from employees of oil and gas companies. not even 2 percent, mind you : 0. 2 percent.",1,REAL,0,FAKE,0.76821554,0.23178445,0.76821554,False,54,REAL_TO_FAKE,33-64
says his views on reparations for slavery are the same as barack obamas and hillary clintons.,1,REAL,0,FAKE,0.861145,0.13885497,0.861145,False,23,REAL_TO_FAKE,17-32
"says by rejecting an expansion of medicaid under the new law, georgia was depriving 25, 000 veterans of health care coverage.",1,REAL,0,FAKE,0.5123736,0.48762637,0.5123736,False,30,REAL_TO_FAKE,17-32
"on my first day in office, i ordered a review of every regulation in the pipeline and every contract exceeding $ 1 million.",1,REAL,0,FAKE,0.82238305,0.17761698,0.82238305,False,27,REAL_TO_FAKE,17-32
"says that when the rolling stones performed in an austin park, they paid $ 25, 000 to the nearby city of rollingwood for one night of inconvenience.",1,REAL,0,FAKE,0.81845814,0.18154192,0.81845814,False,36,REAL_TO_FAKE,33-64
the obama administration is refusing to directly arm the kurds.,1,REAL,0,FAKE,0.991078,0.00892202,0.991078,False,14,REAL_TO_FAKE,1-16
"rick perry attempted to fast - track unnecessary coal - fired power plants, which degrade air quality and would cost billions. fortunately, a court stopped him.",1,REAL,0,FAKE,0.7109477,0.28905237,0.7109477,False,33,REAL_TO_FAKE,33-64
gov. romneys plan would cut taxes for the folks at the very top.,1,REAL,0,FAKE,0.95700914,0.042990837,0.95700914,False,18,REAL_TO_FAKE,17-32
"the hyde amendmentlanguage was in the ( human trafficking ) bill. the democratic sponsor admits it was in the bill, and she voted for it.",1,REAL,0,FAKE,0.62714136,0.37285867,0.62714136,False,33,REAL_TO_FAKE,33-64
mike martinez has voted to raise taxes and utility rates while ending free bus service for seniors.,1,REAL,0,FAKE,0.9577098,0.04229017,0.9577098,False,20,REAL_TO_FAKE,17-32
"rand paul wants to end all federal faith - based initiatives, and even end the deduction for religious charities.",1,REAL,0,FAKE,0.8773614,0.122638546,0.8773614,False,24,REAL_TO_FAKE,17-32
the canadians they ( dropped ) their tax rates to 15 percent. the average tax rate on businesses in the industrialized world is 25 percent.,1,REAL,0,FAKE,0.79402417,0.2059758,0.79402417,False,30,REAL_TO_FAKE,17-32
"98 percent of small businesses make less than $ 250, 000 and would not see a tax increase under barack obama's plan.",1,REAL,0,FAKE,0.9637485,0.03625149,0.9637485,False,28,REAL_TO_FAKE,17-32
john raeses wife is registered to vote in florida so she cant even vote for him.,1,REAL,0,FAKE,0.94944096,0.05055901,0.94944096,False,21,REAL_TO_FAKE,17-32
says the last non - partisan commission to improve the voting experience in america concluded that # voterid was necessary.,1,REAL,0,FAKE,0.96217,0.037830044,0.96217,False,24,REAL_TO_FAKE,17-32
"in the 2000 florida election, at least 1, 100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. many of those who were dropped showed up to vote and were told they could not.",1,REAL,0,FAKE,0.8491182,0.1508819,0.8491182,False,50,REAL_TO_FAKE,33-64
"says that under a new program jail "" time for non - violent, mentally ill offenders has been reduced by 50 percent. """,1,REAL,0,FAKE,0.8133462,0.18665381,0.8133462,False,27,REAL_TO_FAKE,17-32
the u. s. has now spent more on reconstructing afghanistan than was spent on the marshall plan and the reconstruction of europe.,1,REAL,0,FAKE,0.52876645,0.47123355,0.52876645,False,29,REAL_TO_FAKE,17-32
i wake up every morning in a house ( the white house ) that was built by slaves.,1,REAL,0,FAKE,0.6718293,0.32817075,0.6718293,False,21,REAL_TO_FAKE,17-32
says he had to impose tougher cost controls on state employees than any previous wisconsin governor.,1,REAL,0,FAKE,0.86356354,0.13643646,0.86356354,False,20,REAL_TO_FAKE,17-32
"the united states has never been richer, if you look at per capita gdp.",1,REAL,0,FAKE,0.6682246,0.33177543,0.6682246,False,18,REAL_TO_FAKE,17-32
michele bachmanns legislative record is offering failed amendments.,1,REAL,0,FAKE,0.99374914,0.006250902,0.99374914,False,13,REAL_TO_FAKE,1-16
"on the day of the new hampshire primary in 1980, the top 13 people of ronald reagans staff quit.",1,REAL,0,FAKE,0.927011,0.072988994,0.927011,False,24,REAL_TO_FAKE,17-32
"a high school dropout makes on average $ 19, 000 a year, a high school graduate makes $ 28, 000 a year, a college graduate makes $ 51, 000 a year.",1,REAL,0,FAKE,0.7158977,0.2841023,0.7158977,False,40,REAL_TO_FAKE,33-64
"the race will tighten, just because that's what happens at the end of campaigns. they always have.",1,REAL,0,FAKE,0.9353796,0.0646204,0.9353796,False,24,REAL_TO_FAKE,17-32
"even after obamacare is fully implemented, there still will be tens of millions of people not covered.",1,REAL,0,FAKE,0.97024417,0.02975581,0.97024417,False,22,REAL_TO_FAKE,17-32
"we have 80, 000 abortions in texas every year.",1,REAL,0,FAKE,0.7613643,0.23863569,0.7613643,False,14,REAL_TO_FAKE,1-16
north koreas missiles are not going to have a capability to reach the united states anytime real soon.,1,REAL,0,FAKE,0.9307331,0.069266856,0.9307331,False,22,REAL_TO_FAKE,17-32
"in 2008, charlie crist applauded the pick of sarah palin and said she would do a great job.",1,REAL,0,FAKE,0.8004097,0.19959028,0.8004097,False,26,REAL_TO_FAKE,17-32
"the president promised to close the space gap, but he now seems intent on repeating the events that created the space gap in the first place - - putting in place a new rocket design and then trying to underfund the effort...",1,REAL,0,FAKE,0.92457217,0.07542784,0.92457217,False,50,REAL_TO_FAKE,33-64
"if we ban the practice of earmarks, we could save the american taxpayer anywhere between $ 15 ( billion ) to $ 20 billion dollars a year in pork - barrel spending.",1,REAL,0,FAKE,0.7893405,0.21065947,0.7893405,False,37,REAL_TO_FAKE,33-64
"sarah palin was repeating "" abraham lincoln's words "" in discussing the war in iraq.",1,REAL,0,FAKE,0.92389673,0.076103285,0.92389673,False,21,REAL_TO_FAKE,17-32
says u. s. rep. connie mack iv passed only one bill in seven years.,1,REAL,0,FAKE,0.9779416,0.02205845,0.9779416,False,20,REAL_TO_FAKE,17-32
republican - leaning states get more in federal dollars than they pay in taxes.,1,REAL,0,FAKE,0.55805254,0.44194752,0.55805254,False,17,REAL_TO_FAKE,17-32
"says the obama administration approved a major disaster declaration for oklahoma in 2009, when nine of the states 77 counties burned for about three days, while texas wildfires have been burning for longer without such a declaration.",1,REAL,0,FAKE,0.9878248,0.012175263,0.9878248,False,43,REAL_TO_FAKE,33-64
says the director of an anti - abortion group receiving a texas grant to provide womens health services believes hiv can be spread through the sewer system.,1,REAL,0,FAKE,0.9608507,0.03914935,0.9608507,False,31,REAL_TO_FAKE,17-32
one man sacrificed for his country. one man opposed a flawed strategy in iraq. one man had the courage to call for change. one man didn't play politics with the truth. one man stands up to the special interests.,1,REAL,0,FAKE,0.9556922,0.04430787,0.9556922,False,48,REAL_TO_FAKE,33-64
weve doubled the production of clean energy.,1,REAL,0,FAKE,0.7014672,0.29853278,0.7014672,False,11,REAL_TO_FAKE,1-16
the united states is one of only seven nations that allows elective abortions after 20 weeks post - fertilization.,1,REAL,0,FAKE,0.67930263,0.32069734,0.67930263,False,26,REAL_TO_FAKE,17-32
"says he turned down a medicaid expansion under obamacare, but because of actions he took, for the first time in wisconsins history everyone living in poverty is covered under medicaid.",1,REAL,0,FAKE,0.6787112,0.32128885,0.6787112,False,41,REAL_TO_FAKE,33-64
says president john f. kennedy released a star green bay packer from military reserve duty so that he could play in the 1961 nfl championship game.,1,REAL,0,FAKE,0.5008575,0.4991426,0.5008575,False,31,REAL_TO_FAKE,17-32
u. s. rep. paul broun has not authored any legislation that has been adopted by congress.,1,REAL,0,FAKE,0.9934315,0.0065685045,0.9934315,False,23,REAL_TO_FAKE,17-32
"in the illinois legislature, barack obama "" voted'present,'instead of yes or no "" on seven votes involving abortion rights.",1,REAL,0,FAKE,0.79351354,0.20648643,0.79351354,False,28,REAL_TO_FAKE,17-32
says the cascading effects of climate change contributed to the rise of isis.,1,REAL,0,FAKE,0.97935635,0.020643733,0.97935635,False,18,REAL_TO_FAKE,17-32
says tim kaine actually tried to raise taxes by about $ 4 billion.,1,REAL,0,FAKE,0.88737875,0.11262123,0.88737875,False,17,REAL_TO_FAKE,17-32
says marco rubio is proposing a new $ 1 trillion welfare program in tax credits and $ 1 trillion in new military spending.,1,REAL,0,FAKE,0.76048917,0.23951074,0.76048917,False,27,REAL_TO_FAKE,17-32
female buffalo lead the herd.,1,REAL,0,FAKE,0.83877325,0.1612268,0.83877325,False,8,REAL_TO_FAKE,1-16
